"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"240","@russwest44 man you need to get yo shit together big bra.",FALSE,0,"russwest44",2021-11-20 03:53:52,FALSE,NA,"1461905606915371013","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rickyle__",0,FALSE,FALSE,NA,NA
"241","@russwest44  you see this disrespect? https://t.co/1uVFqLYRio",FALSE,1,"russwest44",2021-11-20 03:53:14,FALSE,NA,"1461905447955283974","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EreBornAgain",0,FALSE,FALSE,NA,NA
"242","@MaximYang07 @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44… https://t.co/kn3Z6kqh6E",FALSE,0,"MaximYang07",2021-11-20 03:52:03,TRUE,"1461902937832230919","1461905152042958849","2287468879","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WilliamBabbel",0,FALSE,FALSE,NA,NA
"243","@russwest44 https://t.co/RZsiBKC0CG",FALSE,0,"russwest44",2021-11-20 03:51:16,FALSE,NA,"1461904954281672705","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MUATH___23",0,FALSE,FALSE,NA,NA
"244","@russwest44 Go do something else bro !! We sending you to the sixers you better make up with @JoelEmbiid",FALSE,0,"russwest44",2021-11-20 03:49:59,FALSE,NA,"1461904631517356039","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ogdrestar",0,FALSE,FALSE,NA,NA
"245","@ahm_mcfc @russwest44 راس براس مع هاري ستايلز",FALSE,0,"ahm_mcfc",2021-11-20 03:49:46,FALSE,"1461903970356584451","1461904576064409603","519307384","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iBassam10_",0,FALSE,FALSE,NA,NA
"246","@ahm_mcfc @russwest44 حتى انت حنيت عليه واضح انه وصل للrock bottom",FALSE,0,"ahm_mcfc",2021-11-20 03:48:00,FALSE,"1461903970356584451","1461904129970917379","519307384","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iRaedcfc",0,FALSE,FALSE,NA,NA
"247","@JJRahKay @KingJames @AntDavis23 @russwest44 @RajonRondo @carmeloanthony @DwightHoward @24Bazemore @AhmadMonk… https://t.co/uGt8fhaxtw",FALSE,0,"dezzurtking",2021-11-20 03:47:50,TRUE,"1461897217271222277","1461904091282477064","1458287380993953795","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dezzurtking",0,FALSE,FALSE,NA,NA
"248","المنشن كله سب فيه 😢

ارجع للمنزل مايستاهلونك ذولي @russwest44 https://t.co/Rcr3rd4LFL",FALSE,0,NA,2021-11-20 03:47:22,FALSE,NA,"1461903970356584451",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahm_mcfc",0,FALSE,FALSE,NA,NA
"249","Hey @Lakers
Trade @russwest44",FALSE,0,NA,2021-11-20 03:47:02,FALSE,NA,"1461903887200231429",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gerocel13",0,FALSE,FALSE,NA,NA
"250","@DStarkand As long as @russwest44 is on the team",FALSE,0,"DStarkand",2021-11-20 03:45:54,FALSE,"1461893125723488262","1461903604541898754","83716168","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JayMarcoKicks",0,FALSE,FALSE,NA,NA
"251","@KCEgamer @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn… https://t.co/3i4zDLX64u",FALSE,1,"KCEgamer",2021-11-20 03:44:34,TRUE,"1461759481440714755","1461903266573336578","1976767812","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","killakell14",0,FALSE,FALSE,NA,NA
"252","@WilliamBabbel @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44… https://t.co/G6iWDvQNiq",FALSE,0,"WilliamBabbel",2021-11-20 03:43:15,TRUE,"1461902535585787906","1461902937832230919","1138605438432206848","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaximYang07",0,FALSE,FALSE,NA,NA
"253","Ya see the caption? Yeah get @RussWest44 out of LA we like winning https://t.co/v78diTJzM0",FALSE,0,NA,2021-11-20 03:41:53,FALSE,NA,"1461902590522773506",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","MoneyPlusGame",0,FALSE,FALSE,NA,NA
"254","@MaximYang07 @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44… https://t.co/nRYQKWGowv",FALSE,0,"MaximYang07",2021-11-20 03:41:39,TRUE,"1461898071726596105","1461902535585787906","2287468879","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WilliamBabbel",0,FALSE,FALSE,NA,NA
"255","FINAL 

Boston Celtics derrotan a Los Angeles Lakers 130-108 

@AntDavis23 31 pts, 6 reb
@KingJames 23 pts, 6 reb,… https://t.co/51zCSCsBXw",FALSE,3,NA,2021-11-20 03:41:34,TRUE,NA,"1461902512122998786",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LakersMX",0,FALSE,FALSE,NA,NA
"256","@yokizle @russwest44 @LakeShowYo Deadasss broo",FALSE,0,"yokizle",2021-11-20 03:40:09,FALSE,"1461902015538384905","1461902155737088000","2504930868","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jefferyx42",0,FALSE,FALSE,NA,NA
"257","@Jefferyx42 @russwest44 @LakeShowYo WHATTTTT",FALSE,1,"Jefferyx42",2021-11-20 03:39:35,FALSE,"1461899813079986183","1461902015538384905","1216089655768158210","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yokizle",0,FALSE,FALSE,NA,NA
"258","@fernandezdenz @russwest44 Bobo eh 🙄",FALSE,0,"fernandezdenz",2021-11-20 03:38:01,FALSE,"1461893789857894405","1461901619465842693","2762958001","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rjh3019",0,FALSE,FALSE,NA,NA
"259","Eres una mierda @russwest44",FALSE,1,NA,2021-11-20 03:37:24,FALSE,NA,"1461901466021634050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivaecandado20",0,FALSE,FALSE,NA,NA
"260","RT @OneLuvSports: Damn! I was wrong about everything. @AntDavis23 ain't what I thought he was. @russwest44 is a complete reckon... I see wh…",FALSE,0,NA,2021-11-20 03:37:11,FALSE,NA,"1461901409390104580",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EarlGreyThePoet",7,TRUE,FALSE,NA,NA
"261","Defend—Box out. Offense—in Paint. Strong start&gt;stagnation. You stand around—move w/out the ball. You’ll be fine.… https://t.co/7BmAllQHm0",FALSE,0,NA,2021-11-20 03:36:27,TRUE,NA,"1461901223481720834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","susan_revere",0,FALSE,FALSE,NA,NA
"262","RT @goodolburner: @CaptainCrooks @russwest44 @KyrieIrving I’d love to see it!",FALSE,0,NA,2021-11-20 03:36:14,FALSE,NA,"1461901172160270341",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaptainCrooks",1,TRUE,FALSE,NA,NA
"263","@russwest44 Yo.... u see this? https://t.co/4gmeqtAkuL",FALSE,0,"russwest44",2021-11-20 03:35:40,FALSE,NA,"1461901026445996040","35982046","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pxaul",0,FALSE,FALSE,NA,NA
"264","@CaptainCrooks @russwest44 @KyrieIrving I’d love to see it!",FALSE,1,"CaptainCrooks",2021-11-20 03:35:37,FALSE,"1461900527428591619","1461901013774782464","383269969","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goodolburner",1,FALSE,FALSE,NA,NA
"265","RT @MohamedDBoofy: Stop shooting the ball before you fuck up my parlay @russwest44 https://t.co/MB9nPA5KlT",FALSE,0,NA,2021-11-20 03:35:04,FALSE,NA,"1461900878831570944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YeezyGooon",5,TRUE,FALSE,NA,NA
"266","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn delmar derozan?",FALSE,0,"kirkgoldsberry",2021-11-20 03:34:17,FALSE,"1461739922747015179","1461900678826278914","50756605","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheAntiCultist",0,FALSE,FALSE,NA,NA
"267","@mldiffley @statmuse @KingJames @russwest44 @AntDavis23 @Lakers shame on you LeBitcoin and Anthony Dogecoin",FALSE,0,"mldiffley",2021-11-20 03:33:46,FALSE,"1461899784898416647","1461900551331979268","2800621121","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gmp2k0",0,FALSE,FALSE,NA,NA
"268","@goodolburner @russwest44 @KyrieIrving It’s gonna happen",FALSE,1,"goodolburner",2021-11-20 03:33:41,FALSE,"1461900357949267973","1461900527428591619","1461884980984901638","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaptainCrooks",0,FALSE,FALSE,NA,NA
"269","I’m just spitballing here but imagine if @russwest44 gets traded for @KyrieIrving ??? 
Talk about EPIC storylines 🤯
#lakers",FALSE,1,NA,2021-11-20 03:33:00,FALSE,NA,"1461900357949267973",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goodolburner",0,FALSE,FALSE,NA,NA
"270","This the one that ends it for me. Fuck patience nigga @russwest44 take yo ass to Philly!! #LakeShow… https://t.co/Uv0gObGE6x",FALSE,0,NA,2021-11-20 03:32:59,TRUE,NA,"1461900350735196160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","22Bloody",0,FALSE,FALSE,NA,NA
"271","Then “don’t turn the ball over” or “just make a shot” it’s simple as that @russwest44 https://t.co/6Mkil6bEsN",FALSE,0,NA,2021-11-20 03:32:57,FALSE,NA,"1461900343604760586",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fakeaf_",0,FALSE,FALSE,NA,NA
"272","Trade this 🤡 @russwest44 Simple as that. https://t.co/w0AdKK9J1d",FALSE,1,NA,2021-11-20 03:32:37,FALSE,NA,"1461900258594721800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kd_sniper__",0,FALSE,FALSE,NA,NA
"273","STFU you crayon-eating mfer @russwest44 https://t.co/1JEwuzMram",FALSE,8,NA,2021-11-20 03:32:33,FALSE,NA,"1461900242861715459",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","opinionsondanba",0,FALSE,FALSE,NA,NA
"274","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers Talk about kicking a man when he’s down 💀",FALSE,0,"statmuse",2021-11-20 03:32:22,FALSE,"1461899169061236742","1461900198628802566","2772543750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dayne_876",0,FALSE,FALSE,NA,NA
"275","@carmeloanthony should walk into the coaches office and demand that for every @russwest44 shot he gets atleast 2. M… https://t.co/o6wJPMzfdB",FALSE,2,"carmeloanthony",2021-11-20 03:32:12,TRUE,NA,"1461900157134462979","42384760","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wiscoloko11",0,FALSE,FALSE,NA,NA
"276","@russwest44 42 millones de dólares anuales estás ganando hermano...",FALSE,0,"russwest44",2021-11-20 03:32:06,FALSE,NA,"1461900128608944131","35982046","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isma_05",0,FALSE,FALSE,NA,NA
"277","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers Lecrypto and ADogecoin washed",FALSE,0,"statmuse",2021-11-20 03:31:55,FALSE,"1461899169061236742","1461900082190733326","2772543750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","twoguaps",0,FALSE,FALSE,NA,NA
"278","i think the @russwest44 experiment is officially over. sad but true😓",FALSE,2,NA,2021-11-20 03:31:42,FALSE,NA,"1461900030474813443",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BinoyTatz",0,FALSE,FALSE,NA,NA
"279","@yokizle @russwest44 @LakeShowYo Was there too. Gg smh",FALSE,1,"yokizle",2021-11-20 03:30:50,FALSE,"1461897871415025668","1461899813079986183","2504930868","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jefferyx42",0,FALSE,FALSE,NA,NA
"280","@russwest44 you my dawg but i beg of you please do not ever think about signing with my team again",FALSE,0,"russwest44",2021-11-20 03:30:50,FALSE,NA,"1461899810764636161","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","groovykidz",0,FALSE,FALSE,NA,NA
"281","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers I blame LeCrypto",FALSE,13,"statmuse",2021-11-20 03:30:44,FALSE,"1461899169061236742","1461899784898416647","2772543750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mldiffley",0,FALSE,FALSE,NA,NA
"282","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers They are crypto-ing from wins - sorry you asked for it",FALSE,0,"statmuse",2021-11-20 03:30:42,FALSE,"1461899169061236742","1461899776962613248","2772543750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gavrojim007",0,FALSE,FALSE,NA,NA
"283","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers It’s still staples center",FALSE,6,"statmuse",2021-11-20 03:30:34,FALSE,"1461899169061236742","1461899743601254401","2772543750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HatingTyy",0,FALSE,FALSE,NA,NA
"284","Lmaooo @russwest44 ! https://t.co/71oitki57E",FALSE,0,NA,2021-11-20 03:30:34,FALSE,NA,"1461899743529951233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","neveroneofthem",0,FALSE,FALSE,NA,NA
"285","@russwest44 getting paid 44million to get benched in the 4th &amp; not try on defense 😭",FALSE,0,"russwest44",2021-11-20 03:30:29,FALSE,NA,"1461899725443985415","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nick2ThaG",0,FALSE,FALSE,NA,NA
"286","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers StatMuse is washed",FALSE,4,"statmuse",2021-11-20 03:30:23,FALSE,"1461899169061236742","1461899697682006017","2772543750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","S4m1430SGA",0,FALSE,FALSE,NA,NA
"287","@rashadburner @ay0al3k @statmuse @KingJames @russwest44 @AntDavis23 @Lakers LeFalseCurrency is a fraud sadly",FALSE,10,"rashadburner",2021-11-20 03:30:21,FALSE,"1461899523916275715","1461899690685968391","1417704712946728964","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","redsk1nsforever",0,FALSE,FALSE,NA,NA
"288","@russwest44 you see the disrespect https://t.co/PKlTZqgwbZ",FALSE,4,"russwest44",2021-11-20 03:30:15,FALSE,NA,"1461899666455412747","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","susan1234456789",0,FALSE,FALSE,NA,NA
"289","@dezzurtking @KingJames @AntDavis23 @russwest44 @RajonRondo @carmeloanthony @DwightHoward @24Bazemore @AhmadMonk… https://t.co/qEA9wUhybT",FALSE,1,"dezzurtking",2021-11-20 03:30:08,TRUE,"1461897217271222277","1461899636831133696","1458287380993953795","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JJRahKay",0,FALSE,FALSE,NA,NA
"290","@ThaLakerNation @hmfaigen @russwest44 Trade him",FALSE,0,"ThaLakerNation",2021-11-20 03:29:56,FALSE,"1461899453451800579","1461899586293882881","2366342455","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cjsweet567",0,FALSE,FALSE,NA,NA
"291","RT @OneLuvSports: Damn! I was wrong about everything. @AntDavis23 ain't what I thought he was. @russwest44 is a complete reckon... I see wh…",FALSE,0,NA,2021-11-20 03:29:45,FALSE,NA,"1461899539959500800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SirReeceTroVert",7,TRUE,FALSE,NA,NA
"292","@ay0al3k @statmuse @KingJames @russwest44 @AntDavis23 @Lakers LeBitcoin not gonna do anything sadly",FALSE,11,"ay0al3k",2021-11-20 03:29:41,FALSE,"1461899424406204417","1461899523916275715","807457427067060225","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rashadburner",0,FALSE,FALSE,NA,NA
"293","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers Trade Lebron for Simmons",FALSE,0,"statmuse",2021-11-20 03:29:37,FALSE,"1461899169061236742","1461899505943543811","2772543750","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SunilTh78704069",0,FALSE,FALSE,NA,NA
"294","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers https://t.co/upKwOexnp1

u stole my tweet",FALSE,1,"statmuse",2021-11-20 03:29:35,FALSE,"1461899169061236742","1461899495940059140","2772543750","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0nlyHoops",0,FALSE,FALSE,NA,NA
"295","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers https://t.co/Mm1Y59nU0g",FALSE,1,"statmuse",2021-11-20 03:29:31,FALSE,"1461899169061236742","1461899479746031619","2772543750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ididntas",0,FALSE,FALSE,NA,NA
"296","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers Bruh LMFAOOOO",FALSE,1,"statmuse",2021-11-20 03:29:29,FALSE,"1461899169061236742","1461899470895927299","2772543750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TAYON2K",0,FALSE,FALSE,NA,NA
"297","@hmfaigen how bout you box out @russwest44",FALSE,4,"hmfaigen",2021-11-20 03:29:25,FALSE,"1461899307175481345","1461899453451800579","345762803","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ThaLakerNation",0,FALSE,FALSE,NA,NA
"298","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers I thought LeCrypto was going to save the team ???",FALSE,19,"statmuse",2021-11-20 03:29:18,FALSE,"1461899169061236742","1461899424406204417","2772543750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ay0al3k",0,FALSE,FALSE,NA,NA
"299","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers The Crypt is waiting",FALSE,0,"statmuse",2021-11-20 03:29:12,FALSE,"1461899169061236742","1461899401958506499","2772543750","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nakamura__kenta",0,FALSE,FALSE,NA,NA
"300","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers That’s a stretch for a stat",FALSE,1,"statmuse",2021-11-20 03:28:48,FALSE,"1461899169061236742","1461899297927188489","2772543750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mightyef",0,FALSE,FALSE,NA,NA
"301","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers And haven’t played a game there. U obsessed with Lakers",FALSE,1,"statmuse",2021-11-20 03:28:42,FALSE,"1461899169061236742","1461899274501771268","2772543750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dswift05",0,FALSE,FALSE,NA,NA
"302","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers Back breaker 😂 https://t.co/oZShifjyFA",FALSE,1,"statmuse",2021-11-20 03:28:40,FALSE,"1461899169061236742","1461899264947367938","2772543750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","King28Wolf",0,FALSE,FALSE,NA,NA
"303","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers Crypto Curse Confirmed",FALSE,0,"statmuse",2021-11-20 03:28:38,FALSE,"1461899169061236742","1461899256789299200","2772543750","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HakeemGOAT",0,FALSE,FALSE,NA,NA
"304","@statmuse @KingJames @russwest44 @AntDavis23 @Lakers They don't change the name till Christmas",FALSE,2,"statmuse",2021-11-20 03:28:36,FALSE,"1461899169061236742","1461899248878895108","2772543750","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlvckWrldwide",0,FALSE,FALSE,NA,NA
